tender_id,judul,instansi,tanggal,nama_asli,vendor_id,nilai_penawaran,nilai_hps,is_winner,rank,sumber
NORMAL-2024-00051,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 51,Dinas Cipta Karya Jakarta Selatan,2023-11-17,PT NUSANTARA BANGUN,PT NUSANTARA BANGUN,19282849190.0,21624818310.0,False,7,demo
NORMAL-2024-00051,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 51,Dinas Cipta Karya Jakarta Selatan,2023-11-17,CV PRIMA GRAHA,CV PRIMA GRAHA,17119578222.0,21624818310.0,False,8,demo
NORMAL-2024-00052,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 52,Dinas Cipta Karya Jakarta Selatan,2024-08-14,CV MANDIRI RAYA,CV MANDIRI RAYA,21467056998.0,25616921075.0,True,1,demo
NORMAL-2024-00052,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 52,Dinas Cipta Karya Jakarta Selatan,2024-08-14,CV SUKSES KONSTRUKSI,CV SUKSES KONSTRUKSI,19184912914.0,25616921075.0,False,2,demo
NORMAL-2024-00052,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 52,Dinas Cipta Karya Jakarta Selatan,2024-08-14,UD PERDANA KARYA,UD PERDANA KARYA,20312171827.0,25616921075.0,False,3,demo
NORMAL-2024-00052,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 52,Dinas Cipta Karya Jakarta Selatan,2024-08-14,PT ABADI INDO,PT ABADI INDO,23481360527.0,25616921075.0,False,4,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,UD SENTOSA ENGINERING,UD SENTOSA ENGINERING,36999780296.0,46489672404.0,False,1,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,PT UNGGUL KARYA,PT UNGGUL KARYA,40273085389.0,46489672404.0,False,2,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,PT ANDALAN MULTI,PT ANDALAN MULTI,37159525292.0,46489672404.0,False,3,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,CV MULIA GRAHA,CV MULIA GRAHA,36580966032.0,46489672404.0,False,4,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,CV INTI PERSADA,CV INTI PERSADA,36690848166.0,46489672404.0,False,5,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,PT GEMILANG KONSTRUKSI,PT GEMILANG KONSTRUKSI,37711597833.0,46489672404.0,True,6,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,CV ABADI INDO,CV ABADI INDO,44469168135.0,46489672404.0,False,7,demo
NORMAL-2024-00053,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,PT PRIMA RAYA,PT PRIMA RAYA,38217866187.0,46489672404.0,False,8,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,UD INTI KONSTRUKSI,UD INTI KONSTRUKSI,7275318958.0,8291789907.0,False,1,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,PT INTI KARYA,PT INTI KARYA,6643053397.0,8291789907.0,False,2,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,PT NUSANTARA BANGUN,PT NUSANTARA BANGUN,6448972028.0,8291789907.0,False,3,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,UD SENTOSA ENGINERING,UD SENTOSA ENGINERING,7624223781.0,8291789907.0,True,4,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,7002335305.0,8291789907.0,False,5,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,CV MANDIRI RAYA,CV MANDIRI RAYA,7154023942.0,8291789907.0,False,6,demo
NORMAL-2024-00054,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,CV SUKSES KARYA,CV SUKSES KARYA,6024273503.0,8291789907.0,False,7,demo
NORMAL-2024-00055,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 55,Dinas Perumahan Rakyat DKI Jakarta,2023-05-21,PT PRIMA KARYA,PT PRIMA KARYA,29712593665.0,38325964340.0,False,1,demo
NORMAL-2024-00055,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 55,Dinas Perumahan Rakyat DKI Jakarta,2023-05-21,PT SENTOSA MULTI,PT SENTOSA MULTI,34948782526.0,38325964340.0,False,2,demo
NORMAL-2024-00055,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 55,Dinas Perumahan Rakyat DKI Jakarta,2023-05-21,UD GLOBAL TEKNIK,UD GLOBAL TEKNIK,37858612286.0,38325964340.0,False,3,demo
NORMAL-2024-00055,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 55,Dinas Perumahan Rakyat DKI Jakarta,2023-05-21,PT SUKSES INDO,PT SUKSES INDO,31080388029.0,38325964340.0,True,4,demo
NORMAL-2024-00055,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 55,Dinas Perumahan Rakyat DKI Jakarta,2023-05-21,PT INTI JAYA,PT INTI JAYA,26875289848.0,38325964340.0,False,5,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,PT NUSANTARA MULTI,PT NUSANTARA MULTI,26714402027.0,29000078456.0,True,1,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,PT PERKASA ENGINERING,PT PERKASA ENGINERING,27891446355.0,29000078456.0,False,2,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,CV GLOBAL INDO,CV GLOBAL INDO,25767346284.0,29000078456.0,False,3,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,PT INTI BANGUN,PT INTI BANGUN,23107642829.0,29000078456.0,False,4,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,UD PRIMA JAYA,UD PRIMA JAYA,24263307182.0,29000078456.0,False,5,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,PT SENTOSA MULTI,PT SENTOSA MULTI,23595163795.0,29000078456.0,False,6,demo
NORMAL-2024-00056,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,CV MULIA GRAHA,CV MULIA GRAHA,25534050859.0,29000078456.0,False,7,demo
NORMAL-2024-00057,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 57,Dinas Bina Marga Jakarta Utara,2023-03-20,PT MANDIRI BANGUN,PT MANDIRI BANGUN,22977122719.0,25768922585.0,False,1,demo
NORMAL-2024-00057,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 57,Dinas Bina Marga Jakarta Utara,2023-03-20,CV PRIMA ENGINERING,CV PRIMA ENGINERING,21847059746.0,25768922585.0,True,2,demo
NORMAL-2024-00057,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 57,Dinas Bina Marga Jakarta Utara,2023-03-20,PT SEJAHTERA PERSADA,PT SEJAHTERA PERSADA,19157596408.0,25768922585.0,False,3,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,UD SEJAHTERA CIPTA,UD SEJAHTERA CIPTA,7761174337.0,8067054556.0,False,1,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,PT ANDALAN MULTI,PT ANDALAN MULTI,7807168925.0,8067054556.0,False,2,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,CV ABADI ENGINERING,CV ABADI ENGINERING,7151092517.0,8067054556.0,False,3,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,CV GLOBAL INDO,CV GLOBAL INDO,6572896409.0,8067054556.0,False,4,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,PT SUKSES INDO,PT SUKSES INDO,7065814372.0,8067054556.0,False,5,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,UD GEMILANG TEKNIK,UD GEMILANG TEKNIK,7637929580.0,8067054556.0,False,6,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,PT GEMILANG KONSTRUKSI,PT GEMILANG KONSTRUKSI,6246600523.0,8067054556.0,False,7,demo
NORMAL-2024-00058,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,PT SUKSES JAYA,PT SUKSES JAYA,6396017500.0,8067054556.0,True,8,demo
NORMAL-2024-00059,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 59,Dinas SDA DKI Jakarta,2023-10-21,PT PERDANA INDO,PT PERDANA INDO,3713057796.0,4298184558.0,False,1,demo
NORMAL-2024-00059,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 59,Dinas SDA DKI Jakarta,2023-10-21,PT INTI CIPTA,PT INTI CIPTA,4260183091.0,4298184558.0,True,2,demo
NORMAL-2024-00059,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 59,Dinas SDA DKI Jakarta,2023-10-21,CV PRIMA ENGINERING,CV PRIMA ENGINERING,3850073791.0,4298184558.0,False,3,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,PT MAKMUR KARYA,PT MAKMUR KARYA,23974114796.0,30447788786.0,False,1,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,UD INTI KONSTRUKSI,UD INTI KONSTRUKSI,23877654035.0,30447788786.0,False,2,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,29890373519.0,30447788786.0,False,3,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,CV UTAMA RAYA,CV UTAMA RAYA,26516027902.0,30447788786.0,False,4,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,CV INTI MULTI,CV INTI MULTI,28736999747.0,30447788786.0,False,5,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,CV PRIMA GRAHA,CV PRIMA GRAHA,29068298958.0,30447788786.0,True,6,demo
NORMAL-2024-00060,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,PT PRIMA RAYA,PT PRIMA RAYA,23688461369.0,30447788786.0,False,7,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,PT INTI KARYA,PT INTI KARYA,15566668586.0,16819692378.0,False,1,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,CV PERDANA PERSADA,CV PERDANA PERSADA,14016051365.0,16819692378.0,False,2,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,UD PRIMA JAYA,UD PRIMA JAYA,15013311384.0,16819692378.0,False,3,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,CV UTAMA ENGINERING,CV UTAMA ENGINERING,15052081149.0,16819692378.0,False,4,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,UD ANDALAN MULTI,UD ANDALAN MULTI,15962071521.0,16819692378.0,True,5,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,PT ABADI INDO,PT ABADI INDO,13539859190.0,16819692378.0,False,6,demo
NORMAL-2024-00061,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,CV MANDIRI RAYA,CV MANDIRI RAYA,16462921251.0,16819692378.0,False,7,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,UD ANDALAN ENGINERING,UD ANDALAN ENGINERING,27763076045.0,33687573984.0,False,1,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,PT UNGGUL KARYA,PT UNGGUL KARYA,24550132153.0,33687573984.0,False,2,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,CV MULIA GRAHA,CV MULIA GRAHA,29778497690.0,33687573984.0,False,3,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,CV ABADI INDO,CV ABADI INDO,32913511275.0,33687573984.0,False,4,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,PT ANDALAN MULTI,PT ANDALAN MULTI,29737516442.0,33687573984.0,False,5,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,CV GLOBAL BANGUN,CV GLOBAL BANGUN,29062709675.0,33687573984.0,False,6,demo
NORMAL-2024-00062,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,PT PRIMA RAYA,PT PRIMA RAYA,25762677737.0,33687573984.0,True,7,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,CV INTI MULTI,CV INTI MULTI,36134169657.0,41651580306.0,False,1,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,PT UTAMA JAYA,PT UTAMA JAYA,34272643690.0,41651580306.0,False,2,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,UD UNGGUL TEKNIK,UD UNGGUL TEKNIK,38095698137.0,41651580306.0,True,3,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,UD ANDALAN MULTI,UD ANDALAN MULTI,35246169094.0,41651580306.0,False,4,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,38791922302.0,41651580306.0,False,5,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,UD MANDIRI PERSADA,UD MANDIRI PERSADA,38409232230.0,41651580306.0,False,6,demo
NORMAL-2024-00063,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,PT INTI BANGUN,PT INTI BANGUN,43436665741.0,41651580306.0,False,7,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,PT MANDIRI BANGUN,PT MANDIRI BANGUN,34439069031.0,39017139844.0,False,1,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,PT INTI BANGUN,PT INTI BANGUN,32883785721.0,39017139844.0,True,2,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,UD UNGGUL TEKNIK,UD UNGGUL TEKNIK,38920534329.0,39017139844.0,False,3,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,CV MULIA BANGUN,CV MULIA BANGUN,31857292752.0,39017139844.0,False,4,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,PT SEJAHTERA PERSADA,PT SEJAHTERA PERSADA,28384199718.0,39017139844.0,False,5,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,CV INTI MULTI,CV INTI MULTI,33366152327.0,39017139844.0,False,6,demo
NORMAL-2024-00064,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,PT INTI CIPTA,PT INTI CIPTA,34321815130.0,39017139844.0,False,7,demo
NORMAL-2024-00065,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 65,Dinas Perumahan Rakyat DKI Jakarta,2024-04-06,PT INTI BANGUN,PT INTI BANGUN,36351868221.0,44289173799.0,False,1,demo
NORMAL-2024-00065,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 65,Dinas Perumahan Rakyat DKI Jakarta,2024-04-06,UD INTI KONSTRUKSI,UD INTI KONSTRUKSI,32547523425.0,44289173799.0,False,2,demo
NORMAL-2024-00065,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 65,Dinas Perumahan Rakyat DKI Jakarta,2024-04-06,PT NUSANTARA MULTI,PT NUSANTARA MULTI,34124175173.0,44289173799.0,True,3,demo
NORMAL-2024-00066,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 66,Dinas SDA DKI Jakarta,2023-05-30,CV UNGGUL BANGUN,CV UNGGUL BANGUN,5743961753.0,7311179592.0,False,1,demo
NORMAL-2024-00066,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 66,Dinas SDA DKI Jakarta,2023-05-30,CV PRIMA GRAHA,CV PRIMA GRAHA,5397267720.0,7311179592.0,False,2,demo
NORMAL-2024-00066,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 66,Dinas SDA DKI Jakarta,2023-05-30,CV SUKSES KONSTRUKSI,CV SUKSES KONSTRUKSI,6941216452.0,7311179592.0,False,3,demo
NORMAL-2024-00066,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 66,Dinas SDA DKI Jakarta,2023-05-30,CV INTI PERSADA,CV INTI PERSADA,6736080809.0,7311179592.0,True,4,demo
NORMAL-2024-00066,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 66,Dinas SDA DKI Jakarta,2023-05-30,PT UNGGUL GRAHA,PT UNGGUL GRAHA,5478107100.0,7311179592.0,False,5,demo
NORMAL-2024-00067,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,CV GLOBAL INDO,CV GLOBAL INDO,2344150005.0,2863597608.0,False,1,demo
NORMAL-2024-00067,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,CV SENTOSA RAYA,CV SENTOSA RAYA,2384445100.0,2863597608.0,False,2,demo
NORMAL-2024-00067,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,PT PERDANA INDO,PT PERDANA INDO,2216875465.0,2863597608.0,False,3,demo
NORMAL-2024-00067,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,UD GEMILANG TEKNIK,UD GEMILANG TEKNIK,2446669768.0,2863597608.0,True,4,demo
NORMAL-2024-00067,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,UD SEJAHTERA CIPTA,UD SEJAHTERA CIPTA,2485759832.0,2863597608.0,False,5,demo
NORMAL-2024-00067,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,PT SENTOSA MULTI,PT SENTOSA MULTI,2371474591.0,2863597608.0,False,6,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,PT UNGGUL MULTI,PT UNGGUL MULTI,25708866227.0,27432057016.0,False,1,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,PT UNGGUL KARYA,PT UNGGUL KARYA,21631015489.0,27432057016.0,False,2,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,CV PERDANA PERSADA,CV PERDANA PERSADA,23597418156.0,27432057016.0,False,3,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,CV GLOBAL TEKNIK,CV GLOBAL TEKNIK,25603884308.0,27432057016.0,True,4,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,CV SUKSES KONSTRUKSI,CV SUKSES KONSTRUKSI,24536988829.0,27432057016.0,False,5,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,UD MANDIRI PERSADA,UD MANDIRI PERSADA,21007302794.0,27432057016.0,False,6,demo
NORMAL-2024-00068,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,CV GLOBAL INDO,CV GLOBAL INDO,24370388079.0,27432057016.0,False,7,demo
NORMAL-2024-00069,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 69,Kementerian PUPR — Balai Besar,2024-12-13,CV INTI MULTI,CV INTI MULTI,17470265380.0,24187292995.0,False,1,demo
NORMAL-2024-00069,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 69,Kementerian PUPR — Balai Besar,2024-12-13,PT UNGGUL GRAHA,PT UNGGUL GRAHA,23932876801.0,24187292995.0,False,2,demo
NORMAL-2024-00069,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 69,Kementerian PUPR — Balai Besar,2024-12-13,UD SEJAHTERA CIPTA,UD SEJAHTERA CIPTA,19291552208.0,24187292995.0,False,3,demo
NORMAL-2024-00069,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 69,Kementerian PUPR — Balai Besar,2024-12-13,PT PERKASA ENGINERING,PT PERKASA ENGINERING,21383076941.0,24187292995.0,True,4,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,PT SEJAHTERA PERSADA,PT SEJAHTERA PERSADA,1762731341.0,2312728191.0,False,1,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,UD PRIMA JAYA,UD PRIMA JAYA,2293632087.0,2312728191.0,False,2,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,PT MAKMUR RAYA,PT MAKMUR RAYA,2170338235.0,2312728191.0,False,3,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,CV GLOBAL TEKNIK,CV GLOBAL TEKNIK,2251128124.0,2312728191.0,False,4,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,CV ABADI ENGINERING,CV ABADI ENGINERING,2134917039.0,2312728191.0,True,5,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,UD INTI KONSTRUKSI,UD INTI KONSTRUKSI,2107649242.0,2312728191.0,False,6,demo
NORMAL-2024-00070,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,CV UNGGUL RAYA,CV UNGGUL RAYA,1978385094.0,2312728191.0,False,7,demo
